kaggle_activity_id,activity_date,competition_name,topic,company_id,company,country,kernels_created,notebook_votes,dataset_downloads,medal_rate,trend_score,sentiment_score,popularity_growth_pct,volatility_metric,innovation_score,adoption_score,risk_indicator,ai_summary,source_reference
KGL-993087,2025-05-04T00:00:00,GPU Cost Forecasting,Redis,CMP-026,Confluent,China,37,507,1452,0.164,43.0,-0.051,8.62,7.21,65.13,42.33,low,"Developers are comparing tooling choices around redis as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/993087
KGL-993088,2025-06-12T00:00:00,Agent Reasoning Benchmark,SQL,CMP-004,NVIDIA,Japan,41,545,1556,0.17,60.03,0.171,-1.37,3.42,65.64,55.26,low,"Developers are comparing tooling choices around sql as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/993088
KGL-993089,2026-02-21T00:00:00,Agent Reasoning Benchmark,Oracle Database,CMP-025,MongoDB,France,26,383,902,0.196,29.66,0.09,-2.6,6.31,60.73,50.88,low,"Developers are comparing tooling choices around oracle database as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/993089
KGL-993090,2025-11-24T00:00:00,GPU Cost Forecasting,C# / .NET,CMP-061,ByteForge Labs,United Kingdom,51,811,1782,0.117,50.52,0.194,5.24,6.22,68.99,57.45,low,"Developers are comparing tooling choices around c# / .net as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/993090
KGL-993091,2026-01-14T00:00:00,Agent Reasoning Benchmark,Bash,CMP-003,Google DeepMind,India,13,160,507,0.185,40.36,-0.075,4.93,4.24,56.8,50.57,low,"Google DeepMind teams are discussing how bash is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/993091
KGL-993092,2025-03-25T00:00:00,Open Model Eval,Julia,CMP-001,OpenAI,China,17,188,652,0.178,16.97,0.275,16.61,16.56,90.46,25.0,low,"Analysts note that julia usage patterns on Mar 25, 2025 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/993092
KGL-993093,2025-11-20T00:00:00,Open Model Eval,Elasticsearch,CMP-026,Confluent,China,30,423,1197,0.182,35.94,-0.22,2.25,7.24,67.27,38.72,low,"Confluent teams are discussing how elasticsearch is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/993093
KGL-993094,2025-11-26T00:00:00,Agent Reasoning Benchmark,Snowflake,CMP-011,Snowflake,India,42,577,1527,0.211,43.96,0.328,-3.09,9.5,66.92,41.14,low,"Developers are comparing tooling choices around snowflake as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/993094
KGL-993095,2025-07-09T00:00:00,Startup Growth Forecasting,Transformers,CMP-102,TorchServeOps,China,50,661,1937,0.238,52.8,0.285,2.25,9.98,83.7,37.02,low,"Developers are comparing tooling choices around transformers as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/993095
KGL-993096,2025-07-26T00:00:00,Startup Growth Forecasting,Mainframe COBOL,CMP-056,IBM,United States,8,111,444,0.119,6.03,0.008,65.0,27.77,50.74,5.0,low,"IBM teams are discussing how mainframe cobol is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/993096
KGL-993097,2025-02-01T00:00:00,GPU Cost Forecasting,Bash,CMP-003,Google DeepMind,Japan,29,488,1045,0.156,35.19,0.475,-8.15,7.21,61.85,48.16,low,"Developers are comparing tooling choices around bash as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/993097
KGL-993098,2025-06-29T00:00:00,Startup Growth Forecasting,LLM,CMP-003,Google DeepMind,United Kingdom,58,789,2131,0.208,67.46,0.161,0.17,6.33,92.62,72.19,low,"Analysts note that llm usage patterns on Jun 29, 2025 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/993098
KGL-993099,2026-04-16T00:00:00,Agent Reasoning Benchmark,Ruby,CMP-048,Shopify,India,22,295,971,0.139,18.27,-0.154,28.14,19.9,46.65,7.88,low,"Analysts note that ruby usage patterns on Apr 16, 2026 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/993099
KGL-993100,2025-09-12T00:00:00,Startup Growth Forecasting,COBOL,CMP-056,IBM,Singapore,7,85,190,0.142,6.18,-0.23,-29.35,15.8,43.64,7.7,low,"Analysts note that cobol usage patterns on Sep 12, 2025 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/993100
KGL-993101,2025-02-18T00:00:00,Cyber Incident Detection,Redis,CMP-010,Databricks,France,40,650,1467,0.189,39.34,0.006,6.24,7.12,66.89,46.15,low,"Analysts note that redis usage patterns on Feb 18, 2025 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/993101
KGL-993102,2025-12-06T00:00:00,GPU Cost Forecasting,Generative AI,CMP-003,Google DeepMind,Canada,61,855,2303,0.218,64.41,0.116,2.95,11.63,90.56,74.92,low,"Analysts note that generative ai usage patterns on Dec 06, 2025 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/993102
KGL-993103,2026-01-09T00:00:00,GPU Cost Forecasting,PowerShell,CMP-002,Anthropic,United States,29,388,1179,0.189,31.99,0.118,-4.54,5.39,60.6,31.53,low,"Developers are comparing tooling choices around powershell as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/993103
KGL-993104,2026-01-23T00:00:00,Cyber Incident Detection,Time-series DBs,CMP-069,DataQuarry,United Arab Emirates,27,413,997,0.144,32.53,0.168,-9.94,12.13,89.42,25.0,low,"Analysts note that time-series dbs usage patterns on Jan 23, 2026 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/993104
KGL-993105,2025-02-08T00:00:00,Agent Reasoning Benchmark,Scala,CMP-005,Meta AI,France,6,60,198,0.168,21.87,0.026,1.24,8.99,57.87,35.99,low,"Analysts note that scala usage patterns on Feb 08, 2025 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/993105
KGL-993106,2025-09-06T00:00:00,Startup Growth Forecasting,C++,CMP-061,ByteForge Labs,France,36,474,1343,0.17,44.13,-0.108,-3.74,6.49,66.55,62.57,low,"Analysts note that c++ usage patterns on Sep 06, 2025 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/993106
KGL-993107,2025-09-20T00:00:00,Startup Growth Forecasting,Mainframe COBOL,CMP-003,Google DeepMind,India,2,70,155,0.126,5.01,-0.229,25.07,14.38,51.27,8.32,low,"Google DeepMind teams are discussing how mainframe cobol is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/993107
KGL-993108,2025-08-14T00:00:00,Agent Reasoning Benchmark,Transformers,CMP-005,Meta AI,France,67,968,2653,0.196,52.03,0.177,-5.97,10.54,88.17,40.58,low,"Developers are comparing tooling choices around transformers as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/993108
KGL-993109,2025-02-24T00:00:00,Startup Growth Forecasting,Open Source AI,CMP-005,Meta AI,India,41,571,1505,0.186,39.24,0.327,5.79,9.41,88.6,55.81,low,"Developers are comparing tooling choices around open source ai as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/993109
KGL-993110,2025-12-25T00:00:00,Startup Growth Forecasting,Rust,CMP-049,Mozilla,Singapore,31,451,1154,0.22,48.59,0.218,-1.12,10.37,94.99,36.0,low,"Analysts note that rust usage patterns on Dec 25, 2025 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/993110
KGL-993111,2025-12-15T00:00:00,Cyber Incident Detection,Time-series DBs,CMP-069,DataQuarry,United States,32,468,1189,0.175,33.69,0.172,-1.61,9.02,88.09,25.0,low,"Analysts note that time-series dbs usage patterns on Dec 15, 2025 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/993111
KGL-993112,2025-09-29T00:00:00,GPU Cost Forecasting,LangChain,CMP-001,OpenAI,Japan,35,419,1426,0.18,37.74,0.091,-9.52,14.06,86.46,31.37,low,"OpenAI teams are discussing how langchain is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/993112
KGL-993113,2025-11-26T00:00:00,Startup Growth Forecasting,Generative AI,CMP-001,OpenAI,Japan,48,596,1690,0.176,64.43,0.244,-4.87,8.53,91.75,74.48,low,"OpenAI teams are discussing how generative ai is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/993113
KGL-993114,2025-01-06T00:00:00,GPU Cost Forecasting,Go,CMP-050,Amazon,China,32,402,1262,0.205,39.65,0.058,-2.18,9.72,89.98,33.25,low,"Developers are comparing tooling choices around go as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/993114
KGL-993115,2025-12-20T00:00:00,GPU Cost Forecasting,Firebase,CMP-026,Confluent,France,26,359,1182,0.22,36.73,0.169,-2.31,6.63,64.89,53.88,low,"Confluent teams are discussing how firebase is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/993115
KGL-993116,2026-02-20T00:00:00,Cyber Incident Detection,Graph Databases,CMP-011,Snowflake,Singapore,28,336,1071,0.208,28.86,0.127,5.24,9.94,81.1,25.0,low,"Analysts note that graph databases usage patterns on Feb 20, 2026 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/993116
