launch_id,launched_at,company_id,company,product_name,category,topic,upvotes,comments,country,trend_score,sentiment_score,popularity_growth_pct,volatility_metric,funding_estimate_musd,innovation_score,adoption_score,risk_indicator,ai_summary,source_reference
PH-952347,2025-07-10T00:00:00,CMP-101,ModelSignal,ModelSignal Copilot,AI Productivity,PyTorch,76,13,United States,45.23,-0.048,5.43,12.43,21.39,78.93,42.97,low,"ModelSignal teams are discussing how pytorch is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://producthunt.example.com/posts/952347
PH-952348,2026-01-16T00:00:00,CMP-058,MetroUI Systems,MetroUI Systems Ops,Infrastructure,Bootstrap,73,9,United Kingdom,32.81,0.144,-3.92,6.81,16.65,67.73,36.84,low,"Analysts note that bootstrap usage patterns on Jan 16, 2026 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://producthunt.example.com/posts/952348
PH-952349,2025-05-24T00:00:00,CMP-020,Figure,Figure Studio,Automation,Semiconductors,200,23,United States,43.98,-0.008,-6.11,10.55,28.46,86.8,69.11,low,"Analysts note that semiconductors usage patterns on May 24, 2025 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://producthunt.example.com/posts/952349
PH-952350,2025-07-01T00:00:00,CMP-052,Docker,Docker Studio,Data,Docker,114,13,United States,49.92,0.26,4.3,6.9,26.18,70.3,72.93,low,"Docker teams are discussing how docker is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://producthunt.example.com/posts/952350
PH-952351,2025-01-21T00:00:00,CMP-018,Mistral AI,Mistral AI Copilot,Data,Inference Optimization,295,49,France,47.49,0.392,6.49,10.31,17.52,85.85,68.98,low,"Mistral AI teams are discussing how inference optimization is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://producthunt.example.com/posts/952351
PH-952352,2026-03-03T00:00:00,CMP-097,XRFoundry,XRFoundry Ops,Developer Tools,Blockchain Dev,132,31,Japan,31.89,0.039,23.22,23.08,15.92,85.22,26.24,low,"Developers are comparing tooling choices around blockchain dev as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://producthunt.example.com/posts/952352
PH-952353,2025-07-16T00:00:00,CMP-014,Replit,Replit Flow,Data,Developer Tools,142,17,United States,46.08,0.294,0.57,8.33,21.03,85.04,72.91,low,"Developers are comparing tooling choices around developer tools as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://producthunt.example.com/posts/952353
PH-952354,2025-01-01T00:00:00,CMP-102,TorchServeOps,TorchServeOps Copilot,Automation,LangChain,81,2,Canada,40.91,0.243,3.49,10.83,15.59,80.44,39.83,low,"Developers are comparing tooling choices around langchain as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://producthunt.example.com/posts/952354
PH-952355,2025-06-24T00:00:00,CMP-109,OpenSourceDesk,OpenSourceDesk Studio,Security,Developer Tools,190,28,India,47.63,0.212,10.93,9.85,20.65,82.11,79.14,low,"OpenSourceDesk teams are discussing how developer tools is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://producthunt.example.com/posts/952355
PH-952356,2025-11-18T00:00:00,CMP-033,EdgeNova,EdgeNova Radar,Automation,Edge AI,275,39,China,43.79,0.276,7.41,9.82,21.36,83.62,70.23,low,"EdgeNova teams are discussing how edge ai is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://producthunt.example.com/posts/952356
PH-952357,2025-08-24T00:00:00,CMP-046,Automattic,Automattic Flow,Infrastructure,PHP,87,17,United States,34.09,-0.26,8.71,12.52,12.25,52.13,35.02,low,"Analysts note that php usage patterns on Aug 24, 2025 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://producthunt.example.com/posts/952357
PH-952358,2025-04-20T00:00:00,CMP-032,SentinelGraph,SentinelGraph Flow,Automation,Cybersecurity,201,25,United Kingdom,55.26,0.09,-0.93,10.94,28.4,82.64,73.42,low,"Developers are comparing tooling choices around cybersecurity as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://producthunt.example.com/posts/952358
PH-952359,2025-10-04T00:00:00,CMP-038,VectorNest,VectorNest Ops,Developer Tools,Inference Optimization,184,31,Canada,33.21,0.423,2.1,9.44,20.58,80.56,59.72,low,"Analysts note that inference optimization usage patterns on Oct 04, 2025 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://producthunt.example.com/posts/952359
PH-952360,2026-04-05T00:00:00,CMP-031,AgentForge,AgentForge Copilot,Security,Enterprise AI,401,82,Singapore,65.52,0.248,3.21,7.79,22.15,84.43,82.24,low,"Analysts note that enterprise ai usage patterns on Apr 05, 2026 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://producthunt.example.com/posts/952360
PH-952361,2026-01-21T00:00:00,CMP-052,Docker,Docker Copilot,Analytics,Developer Tools,262,22,United States,56.62,-0.025,2.46,6.61,16.65,71.8,73.33,low,"Docker teams are discussing how developer tools is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://producthunt.example.com/posts/952361
PH-952362,2025-08-12T00:00:00,CMP-007,Hugging Face,Hugging Face Flow,Infrastructure,Open Source AI,164,38,United States,41.67,-0.073,5.76,9.72,34.59,83.33,70.94,low,"Developers are comparing tooling choices around open source ai as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://producthunt.example.com/posts/952362
PH-952363,2025-04-04T00:00:00,CMP-010,Databricks,Databricks Radar,Security,Data Engineering,197,35,United States,42.82,0.14,-0.94,7.33,28.4,79.17,80.21,low,"Developers are comparing tooling choices around data engineering as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://producthunt.example.com/posts/952363
PH-952364,2025-01-06T00:00:00,CMP-007,Hugging Face,Hugging Face Copilot,Security,MLOps,105,5,United States,38.05,0.289,-1.12,11.57,39.75,81.93,68.72,low,"Hugging Face teams are discussing how mlops is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://producthunt.example.com/posts/952364
PH-952365,2025-01-11T00:00:00,CMP-010,Databricks,Databricks Radar,Security,MLOps,340,54,United States,44.13,0.093,-3.16,7.26,27.57,78.62,75.79,low,"Analysts note that mlops usage patterns on Jan 11, 2025 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://producthunt.example.com/posts/952365
PH-952366,2026-01-06T00:00:00,CMP-102,TorchServeOps,TorchServeOps Copilot,AI Productivity,Transformers,112,5,Canada,45.64,-0.092,1.15,9.85,30.7,78.36,42.81,low,"Analysts note that transformers usage patterns on Jan 06, 2026 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://producthunt.example.com/posts/952366
PH-952367,2025-12-24T00:00:00,CMP-032,SentinelGraph,SentinelGraph Copilot,Security,Cybersecurity,305,51,United Kingdom,69.11,0.204,-1.58,12.34,20.1,83.5,76.45,low,"SentinelGraph teams are discussing how cybersecurity is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://producthunt.example.com/posts/952367
PH-952368,2025-07-25T00:00:00,CMP-030,Weaviate,Weaviate Radar,Developer Tools,Open Source AI,76,2,Germany,33.55,0.126,-1.62,7.85,31.1,83.97,61.84,low,"Weaviate teams are discussing how open source ai is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://producthunt.example.com/posts/952368
PH-952369,2025-09-11T00:00:00,CMP-098,IoTMesh Labs,IoTMesh Labs Ops,Security,AR/VR Development,37,2,China,28.94,-0.137,21.95,21.86,33.27,80.86,28.43,low,"Developers are comparing tooling choices around ar/vr development as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://producthunt.example.com/posts/952369
PH-952370,2026-03-17T00:00:00,CMP-029,Vercel,Vercel Studio,Security,Next.js,209,37,United States,57.08,0.201,-0.57,8.92,23.84,78.79,70.97,low,"Developers are comparing tooling choices around next.js as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://producthunt.example.com/posts/952370
PH-952371,2025-06-28T00:00:00,CMP-098,IoTMesh Labs,IoTMesh Labs Copilot,Infrastructure,IoT Development,154,19,China,22.95,0.135,14.03,18.57,26.76,80.11,26.56,low,"IoTMesh Labs teams are discussing how iot development is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://producthunt.example.com/posts/952371
PH-952372,2025-01-14T00:00:00,CMP-013,Cursor,Cursor Flow,Analytics,AI Agents,257,28,United States,54.73,0.34,2.85,8.96,15.48,90.39,74.48,moderate,"Developers are comparing tooling choices around ai agents as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://producthunt.example.com/posts/952372
PH-952373,2025-02-02T00:00:00,CMP-094,TailwindCraft,TailwindCraft Studio,Data,Bootstrap,94,30,India,23.56,0.115,1.95,6.15,23.98,65.56,35.73,low,"Analysts note that bootstrap usage patterns on Feb 02, 2025 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://producthunt.example.com/posts/952373
PH-952374,2025-05-23T00:00:00,CMP-039,InferOptics,InferOptics Copilot,Automation,Inference Optimization,111,17,United States,46.96,0.149,2.35,10.03,24.38,89.58,64.14,low,"Developers are comparing tooling choices around inference optimization as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://producthunt.example.com/posts/952374
